# ENERGY DEMAND GROUP 01
# Annual energy consumption of 2.84e+10 J.
#
# time [s], power [kW]
153900, 0.819063
154800, 0.830860
155700, 0.786381
156600, 0.835712
157500, 0.845876
158400, 0.812315
159300, 0.768830
160200, 0.817060
161100, 0.826996
162000, 0.810693
162900, 0.767294
163800, 0.815428
164700, 0.825344
165600, 0.599260
166500, 0.567180
167400, 0.602760
168300, 0.610090
169200, 0.315716
170100, 0.298814
171000, 0.317560
171900, 0.321422
172800, 0.064113
173700, 0.060681
174600, 0.064488
175500, 0.065272
176400, 0.054708
177300, 0.051780
178200, 0.055028
179100, 0.055697
180000, 0.048204
180900, 0.045623
181800, 0.048485
182700, 0.049075
183600, 0.049537
184500, 0.046886
185400, 0.049827
186300, 0.050433
187200, 0.047294
188100, 0.044762
189000, 0.047570
189900, 0.048148
190800, 0.048799
191700, 0.046187
192600, 0.049084
193500, 0.049681
194400, 0.104329
195300, 0.098744
196200, 0.104938
197100, 0.106215
198000, 0.425817
198900, 0.403022
199800, 0.428304
200700, 0.433513
201600, 0.973169
202500, 0.921072
203400, 0.978853
204300, 0.990757
205200, 1.061090
206100, 1.004286
207000, 1.067287
207900, 1.080267
208800, 1.087417
209700, 1.029204
210600, 1.093767
211500, 1.107069
212400, 0.941403
213300, 0.891007
214200, 0.946901
215100, 0.958417
216000, 0.941200
216900, 0.890815
217800, 0.946697
218700, 0.958210
219600, 0.909168
220500, 0.860497
221400, 0.914478
222300, 0.925599
223200, 0.804461
224100, 0.761396
225000, 0.809159
225900, 0.819000
226800, 0.773011
227700, 0.731630
228600, 0.777526
229500, 0.786982
230400, 0.849994
231300, 0.804491
232200, 0.854958
233100, 0.865355
234000, 0.895185
234900, 0.847263
235800, 0.900413
236700, 0.911364
237600, 0.927735
238500, 0.878070
239400, 0.933153
240300, 0.944502
241200, 0.958105
242100, 0.906815
243000, 0.963701
243900, 0.975421
244800, 0.936721
245700, 0.886575
246600, 0.942192
247500, 0.953650
248400, 0.934850
249300, 0.884804
250200, 0.940310
251100, 0.951745
252000, 0.691036
252900, 0.654043
253800, 0.695072
254700, 0.703525
255600, 0.364067
256500, 0.344578
257400, 0.366194
258300, 0.370647
259200, 0.062845
260100, 0.059481
261000, 0.063212
261900, 0.063981
262800, 0.053626
263700, 0.050755
264600, 0.053939
265500, 0.054595
266400, 0.047250
267300, 0.044720
268200, 0.047526
269100, 0.048104
270000, 0.048557
270900, 0.045958
271800, 0.048841
272700, 0.049435
273600, 0.046358
274500, 0.043876
275400, 0.046629
276300, 0.047196
277200, 0.047834
278100, 0.045273
279000, 0.048113
279900, 0.048698
280800, 0.102265
281700, 0.096790
282600, 0.102862
283500, 0.104113
284400, 0.417393
285300, 0.395048
286200, 0.419830
287100, 0.424936
288000, 0.953915
288900, 0.902849
289800, 0.959486
290700, 0.971155
291600, 1.040096
292500, 0.984416
293400, 1.046170
294300, 1.058893
295200, 1.065902
296100, 1.008840
297000, 1.072127
297900, 1.085165
298800, 0.922777
299700, 0.873378
300600, 0.928166
301500, 0.939454
302400, 0.922578
303300, 0.873190
304200, 0.927966
305100, 0.939252
306000, 0.891180
306900, 0.843472
307800, 0.896384
308700, 0.907286
309600, 0.788545
310500, 0.746331
311400, 0.793150
312300, 0.802796
313200, 0.757717
314100, 0.717154
315000, 0.762142
315900, 0.771411
316800, 0.833176
317700, 0.788573
318600, 0.838042
319500, 0.848234
320400, 0.877474
321300, 0.830500
322200, 0.882598
323100, 0.893332
324000, 0.909380
324900, 0.860698
325800, 0.914691
326700, 0.925815
327600, 0.939149
328500, 0.888873
329400, 0.944634
330300, 0.956122
331200, 0.918188
332100, 0.869034
333000, 0.923550
333900, 0.934782
334800, 0.916354
335700, 0.867298
336600, 0.921706
337500, 0.932915
338400, 0.677364
339300, 0.641102
340200, 0.681320
341100, 0.689606
342000, 0.356864
342900, 0.337760
343800, 0.358948
344700, 0.363314
345600, 0.084433
346500, 0.079913
347400, 0.084926
348300, 0.085959
349200, 0.072047
350100, 0.068190
351000, 0.072468
351900, 0.073349
352800, 0.063481
353700, 0.060083
354600, 0.063852
355500, 0.064628
356400, 0.065237
357300, 0.061745
358200, 0.065618
359100, 0.066416
360000, 0.062283
360900, 0.058948
361800, 0.062646
362700, 0.063408
363600, 0.064266
364500, 0.060825
365400, 0.064641
366300, 0.065427
367200, 0.137394
368100, 0.130039
369000, 0.138197
369900, 0.139877
370800, 0.560773
371700, 0.530753
372600, 0.564048
373500, 0.570907
374400, 1.281598
375300, 1.212990
376200, 1.289083
377100, 1.304760
378000, 1.397383
378900, 1.322577
379800, 1.405544
380700, 1.422638
381600, 1.432054
382500, 1.355391
383400, 1.440417
384300, 1.457935
385200, 1.239764
386100, 1.173395
387000, 1.247004
387900, 1.262170
388800, 1.239497
389700, 1.173143
390600, 1.246736
391500, 1.261898
392400, 1.197312
393300, 1.133216
394200, 1.204305
395100, 1.218951
396000, 1.059421
396900, 1.002706
397800, 1.065608
398700, 1.078567
399600, 1.018004
400500, 0.963507
401400, 1.023949
402300, 1.036402
403200, 1.119384
404100, 1.059459
405000, 1.125921
405900, 1.139614
406800, 1.178898
407700, 1.115788
408600, 1.185783
409500, 1.200204
410400, 1.221764
411300, 1.156359
412200, 1.228900
413100, 1.243845
414000, 1.261760
414900, 1.194214
415800, 1.269129
416700, 1.284563
417600, 1.233598
418500, 1.167560
419400, 1.240803
420300, 1.255893
421200, 1.231134
422100, 1.165228
423000, 1.238324
423900, 1.253384
424800, 0.910048
425700, 0.861330
426600, 0.915363
427500, 0.926495
428400, 0.479452
429300, 0.453785
430200, 0.482252
431100, 0.488117
432000, 0.141480
432900, 0.133906
433800, 0.142307
434700, 0.144037
435600, 0.120726
436500, 0.114263
437400, 0.121431
438300, 0.122908
439200, 0.106372
440100, 0.100677
441000, 0.106993
441900, 0.108294
442800, 0.109315
443700, 0.103463
444600, 0.109953
445500, 0.111291
446400, 0.104364
447300, 0.098777
448200, 0.104973
449100, 0.106250
450000, 0.107687
450900, 0.101922
451800, 0.108315
452700, 0.109633
453600, 0.230225
454500, 0.217900
455400, 0.231569
456300, 0.234386
457200, 0.939658
458100, 0.889355
459000, 0.945146
459900, 0.956641
460800, 2.147509
461700, 2.032545
462600, 2.160051
463500, 2.186320
464400, 2.341524
465300, 2.216175
466200, 2.355199
467100, 2.383842
468000, 2.399620
468900, 2.271160
469800, 2.413634
470700, 2.442987
471600, 2.077409
472500, 1.966199
473400, 2.089542
474300, 2.114954
475200, 2.076962
476100, 1.965775
477000, 2.089092
477900, 2.114498
478800, 2.006275
479700, 1.898873
480600, 2.017993
481500, 2.042534
482400, 1.775217
483300, 1.680184
484200, 1.785585
485100, 1.807300
486000, 1.705817
486900, 1.614499
487800, 1.715779
488700, 1.736646
489600, 1.875695
490500, 1.775282
491400, 1.886649
492300, 1.909593
493200, 1.975420
494100, 1.869669
495000, 1.986957
495900, 2.011121
496800, 2.047248
497700, 1.937652
498600, 2.059205
499500, 2.084248
500400, 2.114267
501300, 2.001083
502200, 2.126615
503100, 2.152477
504000, 2.067078
504900, 1.956420
505800, 2.079150
506700, 2.104435
507600, 2.062949
508500, 1.952512
509400, 2.074997
510300, 2.100232
511200, 1.524921
512100, 1.443287
513000, 1.533827
513900, 1.552481
514800, 0.803394
515700, 0.760385
516600, 0.808086
517500, 0.817913
518400, 0.136618
519300, 0.129304
520200, 0.137416
521100, 0.139087
522000, 0.116577
522900, 0.110336
523800, 0.117258
524700, 0.118684
525600, 0.102716
526500, 0.097217
527400, 0.103316
528300, 0.104572
529200, 0.105558
530100, 0.099907
531000, 0.106175
531900, 0.107466
532800, 0.100777
533700, 0.095382
534600, 0.101366
535500, 0.102598
536400, 0.103986
537300, 0.098419
538200, 0.104593
539100, 0.105865
540000, 0.222312
540900, 0.210411
541800, 0.223611
542700, 0.226330
543600, 0.907364
544500, 0.858790
545400, 0.912663
546300, 0.923762
547200, 2.073702
548100, 1.962690
549000, 2.085813
549900, 2.111180
550800, 2.261050
551700, 2.140008
552600, 2.274255
553500, 2.301913
554400, 2.317149
555300, 2.193104
556200, 2.330681
557100, 2.359026
558000, 2.006012
558900, 1.898624
559800, 2.017728
560700, 2.042266
561600, 2.005580
562500, 1.898215
563400, 2.017293
564300, 2.041826
565200, 1.937323
566100, 1.833612
567000, 1.948637
567900, 1.972335
568800, 1.714206
569700, 1.622439
570600, 1.724217
571500, 1.745186
572400, 1.647191
573300, 1.559011
574200, 1.656811
575100, 1.676960
576000, 1.811230
576900, 1.714269
577800, 1.821808
578700, 1.843964
579600, 1.907528
580500, 1.805412
581400, 1.918668
582300, 1.942002
583200, 1.976888
584100, 1.871058
585000, 1.988433
585900, 2.012615
586800, 2.041603
587700, 1.932309
588600, 2.053526
589500, 2.078500
590400, 1.996035
591300, 1.889181
592200, 2.007693
593100, 2.032109
594000, 1.992049
594900, 1.885408
595800, 2.003683
596700, 2.028050
597600, 1.472512
598500, 1.393684
599400, 1.481112
600300, 1.499124
601200, 0.775782
602100, 0.734252
603000, 0.780313
603900, 0.789803
604800, 0.056386
605700, 0.053368
606600, 0.056715
607500, 0.057405
608400, 0.048115
609300, 0.045539
610200, 0.048396
611100, 0.048984
612000, 0.042394
612900, 0.040124
613800, 0.042641
614700, 0.043160
615600, 0.043567
616500, 0.041235
617400, 0.043821
618300, 0.044354
619200, 0.041594
620100, 0.039367
621000, 0.041836
621900, 0.042345
622800, 0.042918
623700, 0.040620
624600, 0.043168
625500, 0.043693
626400, 0.091755
627300, 0.086843
628200, 0.092291
629100, 0.093413
630000, 0.374495
630900, 0.354447
631800, 0.376683
632700, 0.381264
633600, 0.855877
634500, 0.810059
635400, 0.860876
636300, 0.871345
637200, 0.933201
638100, 0.883244
639000, 0.938651
639900, 0.950066
640800, 0.956355
641700, 0.905158
642600, 0.961940
643500, 0.973639
644400, 0.827940
645300, 0.783617
646200, 0.832775
647100, 0.842903
648000, 0.827761
648900, 0.783448
649800, 0.832596
650700, 0.842721
651600, 0.799589
652500, 0.756785
653400, 0.804259
654300, 0.814040
655200, 0.707503
656100, 0.669628
657000, 0.711635
657900, 0.720289
658800, 0.679843
659700, 0.643449
660600, 0.683814
661500, 0.692130
662400, 0.747547
663300, 0.707529
664200, 0.751913
665100, 0.761057
666000, 0.787292
666900, 0.745146
667800, 0.791890
668700, 0.801521
669600, 0.815919
670500, 0.772240
671400, 0.820684
672300, 0.830665
673200, 0.842629
674100, 0.797520
675000, 0.847550
675900, 0.857857
676800, 0.823822
677700, 0.779720
678600, 0.828633
679500, 0.838711
680400, 0.822176
681300, 0.778163
682200, 0.826978
683100, 0.837035
684000, 0.607749
684900, 0.575214
685800, 0.611298
686700, 0.618732
687600, 0.320188
688500, 0.303047
689400, 0.322058
690300, 0.325975
691200, 0.047953
692100, 0.045386
693000, 0.048233
693900, 0.048820
694800, 0.040919
695700, 0.038728
696600, 0.041158
697500, 0.041658
698400, 0.036054
699300, 0.034124
700200, 0.036264
701100, 0.036705
702000, 0.037051
702900, 0.035068
703800, 0.037268
704700, 0.037721
705600, 0.035373
706500, 0.033479
707400, 0.035580
708300, 0.036012
709200, 0.036499
710100, 0.034545
711000, 0.036712
711900, 0.037159
712800, 0.078032
713700, 0.073855
714600, 0.078488
715500, 0.079443
716400, 0.318488
717300, 0.301438
718200, 0.320348
719100, 0.324244
720000, 0.727877
720900, 0.688912
721800, 0.732128
722700, 0.741032
723600, 0.793637
724500, 0.751151
725400, 0.798272
726300, 0.807980
727200, 0.813328
728100, 0.769788
729000, 0.818078
729900, 0.828027
730800, 0.704118
731700, 0.666424
732600, 0.708230
733500, 0.716843
734400, 0.703966
735300, 0.666281
736200, 0.708078
737100, 0.716689
738000, 0.680008
738900, 0.643605
739800, 0.683979
740700, 0.692297
741600, 0.601693
742500, 0.569482
743400, 0.605207
744300, 0.612567
745200, 0.578170
746100, 0.547219
747000, 0.581547
747900, 0.588619
748800, 0.635749
749700, 0.601715
750600, 0.639462
751500, 0.647238
752400, 0.669550
753300, 0.633706
754200, 0.673460
755100, 0.681650
756000, 0.693895
756900, 0.656749
757800, 0.697948
758700, 0.706436
759600, 0.716610
760500, 0.678248
761400, 0.720796
762300, 0.729561
763200, 0.700616
764100, 0.663110
765000, 0.704708
765900, 0.713278
766800, 0.699217
767700, 0.661785
768600, 0.703300
769500, 0.711853
770400, 0.516857
771300, 0.489188
772200, 0.519876
773100, 0.526198
774000, 0.272302
774900, 0.257725
775800, 0.273893
776700, 0.277224
777600, 0.055297
778500, 0.052337
779400, 0.055620
780300, 0.056297
781200, 0.047186
782100, 0.044660
783000, 0.047461
783900, 0.048038
784800, 0.041575
785700, 0.039350
786600, 0.041818
787500, 0.042327
788400, 0.042726
789300, 0.040438
790200, 0.042975
791100, 0.043498
792000, 0.040790
792900, 0.038607
793800, 0.041029
794700, 0.041528
795600, 0.042089
796500, 0.039836
797400, 0.042335
798300, 0.042850
799200, 0.089983
800100, 0.085166
801000, 0.090509
801900, 0.091609
802800, 0.367264
803700, 0.347604
804600, 0.369409
805500, 0.373902
806400, 0.839351
807300, 0.794418
808200, 0.844253
809100, 0.854521
810000, 0.915182
810900, 0.866189
811800, 0.920527
812700, 0.931722
813600, 0.937889
814500, 0.887680
815400, 0.943366
816300, 0.954839
817200, 0.811953
818100, 0.768486
819000, 0.816695
819900, 0.826627
820800, 0.811778
821700, 0.768321
822600, 0.816519
823500, 0.826449
824400, 0.784150
825300, 0.742172
826200, 0.788730
827100, 0.798322
828000, 0.693842
828900, 0.656698
829800, 0.697894
830700, 0.706381
831600, 0.666717
832500, 0.631025
833400, 0.670610
834300, 0.678766
835200, 0.733113
836100, 0.693867
837000, 0.737395
837900, 0.746362
838800, 0.772091
839700, 0.730758
840600, 0.776600
841500, 0.786044
842400, 0.800165
843300, 0.757329
844200, 0.804838
845100, 0.814626
846000, 0.826359
846900, 0.782121
847800, 0.831185
848700, 0.841293
849600, 0.807915
850500, 0.764665
851400, 0.812633
852300, 0.822516
853200, 0.806301
854100, 0.763137
855000, 0.811010
855900, 0.820873
856800, 0.596014
857700, 0.564107
858600, 0.599495
859500, 0.606785
860400, 0.314005
861300, 0.297196
862200, 0.315839
863100, 0.319680
864000, 0.054203
864900, 0.051302
865800, 0.054520
866700, 0.055183
867600, 0.046252
868500, 0.043776
869400, 0.046522
870300, 0.047088
871200, 0.040753
872100, 0.038571
873000, 0.040991
873900, 0.041489
874800, 0.041880
875700, 0.039638
876600, 0.042125
877500, 0.042637
878400, 0.039983
879300, 0.037843
880200, 0.040217
881100, 0.040706
882000, 0.041256
882900, 0.039048
883800, 0.041497
884700, 0.042002
885600, 0.088203
886500, 0.083481
887400, 0.088718
888300, 0.089797
889200, 0.359998
890100, 0.340726
891000, 0.362100
891900, 0.366504
892800, 0.822744
893700, 0.778700
894600, 0.827550
895500, 0.837614
896400, 0.897075
897300, 0.849051
898200, 0.902314
899100, 0.913287
900000, 0.919332
900900, 0.870117
901800, 0.924701
902700, 0.935947
903600, 0.795888
904500, 0.753282
905400, 0.800537
906300, 0.810272
907200, 0.795717
908100, 0.753120
909000, 0.800364
909900, 0.810098
910800, 0.768636
911700, 0.727488
912600, 0.773125
913500, 0.782527
914400, 0.680114
915300, 0.643705
916200, 0.684086
917100, 0.692405
918000, 0.653525
918900, 0.618540
919800, 0.657342
920700, 0.665336
921600, 0.718608
922500, 0.680139
923400, 0.722805
924300, 0.731595
925200, 0.756815
926100, 0.716300
927000, 0.761235
927900, 0.770492
928800, 0.784333
929700, 0.742345
930600, 0.788914
931500, 0.798508
932400, 0.810009
933300, 0.766647
934200, 0.814740
935100, 0.824648
936000, 0.791930
936900, 0.749535
937800, 0.796555
938700, 0.806242
939600, 0.790348
940500, 0.748038
941400, 0.794964
942300, 0.804632
943200, 0.584221
944100, 0.552946
945000, 0.587633
945900, 0.594780
946800, 0.307793
947700, 0.291316
948600, 0.309590
949500, 0.313355
950400, 0.072823
951300, 0.068924
952200, 0.073248
953100, 0.074139
954000, 0.062140
954900, 0.058814
955800, 0.062503
956700, 0.063263
957600, 0.054752
958500, 0.051821
959400, 0.055072
960300, 0.055741
961200, 0.056267
962100, 0.053255
963000, 0.056595
963900, 0.057284
964800, 0.053718
965700, 0.050843
966600, 0.054032
967500, 0.054689
968400, 0.055429
969300, 0.052461
970200, 0.055752
971100, 0.056430
972000, 0.118502
972900, 0.112158
973800, 0.119194
974700, 0.120643
975600, 0.483662
976500, 0.457770
977400, 0.486487
978300, 0.492403
979200, 1.105369
980100, 1.046195
981000, 1.111824
981900, 1.125346
982800, 1.205233
983700, 1.140713
984600, 1.212272
985500, 1.227014
986400, 1.235136
987300, 1.169015
988200, 1.242349
989100, 1.257458
990000, 1.069287
990900, 1.012045
991800, 1.075532
992700, 1.088612
993600, 1.069057
994500, 1.011827
995400, 1.075300
996300, 1.088378
997200, 1.032673
998100, 0.977391
999000, 1.038704
999900, 1.051336
1000800, 0.913742
1001700, 0.864827
1002600, 0.919079
1003500, 0.930256
1004400, 0.878021
1005300, 0.831017
1006200, 0.883148
1007100, 0.893889
1008000, 0.965460
1008900, 0.913776
1009800, 0.971099
1010700, 0.982909
1011600, 1.016791
1012500, 0.962359
1013400, 1.022729
1014300, 1.035167
1015200, 1.053763
1016100, 0.997351
1017000, 1.059917
1017900, 1.072807
1018800, 1.088259
1019700, 1.030000
1020600, 1.094614
1021500, 1.107926
1022400, 1.063969
1023300, 1.007011
1024200, 1.070183
1025100, 1.083198
1026000, 1.061844
1026900, 1.005000
1027800, 1.068045
1028700, 1.081034
1029600, 0.784910
1030500, 0.742891
1031400, 0.789494
1032300, 0.799095
1033200, 0.413524
1034100, 0.391387
1035000, 0.415939
1035900, 0.420997
1036800, 0.122026
1037700, 0.115493
1038600, 0.122738
1039500, 0.124231
1040400, 0.104125
1041300, 0.098551
1042200, 0.104733
1043100, 0.106007
1044000, 0.091745
1044900, 0.086833
1045800, 0.092281
1046700, 0.093403
1047600, 0.094283
1048500, 0.089236
1049400, 0.094834
1050300, 0.095987
1051200, 0.090013
1052100, 0.085194
1053000, 0.090539
1053900, 0.091640
1054800, 0.092879
1055700, 0.087907
1056600, 0.093421
1057500, 0.094557
1058400, 0.198567
1059300, 0.187937
1060200, 0.199727
1061100, 0.202156
1062000, 0.810448
1062900, 0.767062
1063800, 0.815182
1064700, 0.825095
1065600, 1.852210
1066500, 1.753055
1067400, 1.863028
1068300, 1.885685
1069200, 2.019547
1070100, 1.911434
1071000, 2.031342
1071900, 2.056046
1072800, 2.069654
1073700, 1.958859
1074600, 2.081741
1075500, 2.107058
1076400, 1.791750
1077300, 1.695832
1078200, 1.802214
1079100, 1.824132
1080000, 1.791364
1080900, 1.695466
1081800, 1.801826
1082700, 1.823739
1083600, 1.730397
1084500, 1.637764
1085400, 1.740503
1086300, 1.761670
1087200, 1.531112
1088100, 1.449146
1089000, 1.540054
1089900, 1.558783
1090800, 1.471254
1091700, 1.392493
1092600, 1.479847
1093500, 1.497844
1094400, 1.617772
1095300, 1.531168
1096200, 1.627221
1097100, 1.647010
1098000, 1.703785
1098900, 1.612576
1099800, 1.713735
1100700, 1.734577
1101600, 1.765736
1102500, 1.671211
1103400, 1.776049
1104300, 1.797648
1105200, 1.823539
1106100, 1.725919
1107000, 1.834189
1107900, 1.856496
1108800, 1.782839
1109700, 1.687398
1110600, 1.793251
1111500, 1.815060
1112400, 1.779278
1113300, 1.684027
1114200, 1.789669
1115100, 1.811434
1116000, 1.315233
1116900, 1.244824
1117800, 1.322914
1118700, 1.339003
1119600, 0.692921
1120500, 0.655827
1121400, 0.696968
1122300, 0.705444
1123200, 0.117832
1124100, 0.111524
1125000, 0.118520
1125900, 0.119961
1126800, 0.100547
1127700, 0.095164
1128600, 0.101134
1129500, 0.102364
1130400, 0.088592
1131300, 0.083849
1132200, 0.089109
1133100, 0.090193
1134000, 0.091043
1134900, 0.086169
1135800, 0.091575
1136700, 0.092688
1137600, 0.086919
1138500, 0.082266
1139400, 0.087427
1140300, 0.088490
1141200, 0.089687
1142100, 0.084885
1143000, 0.090211
1143900, 0.091308
1144800, 0.191743
1145700, 0.181478
1146600, 0.192863
1147500, 0.195208
1148400, 0.782595
1149300, 0.740700
1150200, 0.787165
1151100, 0.796738
1152000, 1.788553
1152900, 1.692805
1153800, 1.798998
1154700, 1.820877
1155600, 1.950138
1156500, 1.845741
1157400, 1.961528
1158300, 1.985383
1159200, 1.998523
1160100, 1.891536
1161000, 2.010195
1161900, 2.034642
1162800, 1.730170
1163700, 1.637549
1164600, 1.740275
1165500, 1.761439
1166400, 1.729798
1167300, 1.637196
1168200, 1.739900
1169100, 1.761060
1170000, 1.670926
1170900, 1.581476
1171800, 1.680685
1172700, 1.701125
1173600, 1.478490
1174500, 1.399341
1175400, 1.487125
1176300, 1.505210
1177200, 1.420690
1178100, 1.344635
1179000, 1.428987
1179900, 1.446365
1180800, 1.562172
1181700, 1.478544
1182600, 1.571296
1183500, 1.590405
1184400, 1.645228
1185300, 1.557154
1186200, 1.654837
1187100, 1.674962
1188000, 1.705051
1188900, 1.613774
1189800, 1.715009
1190700, 1.735866
1191600, 1.760867
1192500, 1.666602
1193400, 1.771151
1194300, 1.792691
1195200, 1.721566
1196100, 1.629404
1197000, 1.731620
1197900, 1.752679
1198800, 1.718127
1199700, 1.626150
1200600, 1.728161
1201500, 1.749178
1202400, 1.270031
1203300, 1.202042
1204200, 1.277448
1205100, 1.292984
1206000, 0.669106
1206900, 0.633287
1207800, 0.673014
1208700, 0.681199
1209600, 0.067622
1210500, 0.064002
1211400, 0.068017
1212300, 0.068844
1213200, 0.057702
1214100, 0.054613
1215000, 0.058039
1215900, 0.058745
1216800, 0.050841
1217700, 0.048120
1218600, 0.051138
1219500, 0.051760
1220400, 0.052248
1221300, 0.049451
1222200, 0.052553
1223100, 0.053192
1224000, 0.049882
1224900, 0.047211
1225800, 0.050173
1226700, 0.050783
1227600, 0.051470
1228500, 0.048715
1229400, 0.051770
1230300, 0.052400
1231200, 0.110038
1232100, 0.104148
1233000, 0.110681
1233900, 0.112027
1234800, 0.449119
1235700, 0.425076
1236600, 0.451742
1237500, 0.457236
1238400, 1.026423
1239300, 0.971476
1240200, 1.032418
1241100, 1.044974
1242000, 1.119155
1242900, 1.059243
1243800, 1.125691
1244700, 1.139381
1245600, 1.146923
1246500, 1.085524
1247400, 1.153621
1248300, 1.167650
1249200, 0.992919
1250100, 0.939765
1251000, 0.998718
1251900, 1.010863
1252800, 0.992705
1253700, 0.939562
1254600, 0.998503
1255500, 1.010646
1256400, 0.958920
1257300, 0.907585
1258200, 0.964520
1259100, 0.976250
1260000, 0.848483
1260900, 0.803061
1261800, 0.853438
1262700, 0.863817
1263600, 0.815312
1264500, 0.771666
1265400, 0.820074
1266300, 0.830047
1267200, 0.896507
1268100, 0.848514
1269000, 0.901743
1269900, 0.912709
1270800, 0.944172
1271700, 0.893627
1272600, 0.949686
1273500, 0.961236
1274400, 0.978503
1275300, 0.926121
1276200, 0.984218
1277100, 0.996187
1278000, 1.010535
1278900, 0.956438
1279800, 1.016437
1280700, 1.028798
1281600, 0.987981
1282500, 0.935091
1283400, 0.993751
1284300, 1.005836
1285200, 0.986007
1286100, 0.933223
1287000, 0.991766
1287900, 1.003827
1288800, 0.728851
1289700, 0.689834
1290600, 0.733108
1291500, 0.742024
1292400, 0.383990
1293300, 0.363434
1294200, 0.386233
1295100, 0.390930
1296000, 0.057509
1296900, 0.054430
1297800, 0.057845
1298700, 0.058548
1299600, 0.049073
1300500, 0.046446
1301400, 0.049359
1302300, 0.049960
1303200, 0.043238
1304100, 0.040923
1305000, 0.043490
1305900, 0.044019
1306800, 0.044434
1307700, 0.042056
1308600, 0.044694
1309500, 0.045237
1310400, 0.042422
1311300, 0.040151
1312200, 0.042669
1313100, 0.043188
1314000, 0.043772
1314900, 0.041429
1315800, 0.044028
1316700, 0.044563
1317600, 0.093582
1318500, 0.088572
1319400, 0.094128
1320300, 0.095273
1321200, 0.381952
1322100, 0.361505
1323000, 0.384182
1323900, 0.388855
1324800, 0.872918
1325700, 0.826188
1326600, 0.878016
1327500, 0.888694
1328400, 0.951781
1329300, 0.900829
1330200, 0.957340
1331100, 0.968982
1332000, 0.975396
1332900, 0.923180
1333800, 0.981092
1334700, 0.993024
1335600, 0.844424
1336500, 0.799219
1337400, 0.849355
1338300, 0.859685
1339200, 0.844242
1340100, 0.799047
1341000, 0.849173
1341900, 0.859500
1342800, 0.815509
1343700, 0.771852
1344600, 0.820272
1345500, 0.830248
1346400, 0.721589
1347300, 0.682960
1348200, 0.725803
1349100, 0.734630
1350000, 0.693379
